system_id,curve,x,y
b2_seed_ensemble,ROC,0.0012906397885809,0.0616438356164383
b2_seed_ensemble,ROC,0.0012906397885809,0.0633561643835616
b2_seed_ensemble,ROC,0.0013213693073566,0.0633561643835616
b2_seed_ensemble,ROC,0.0013213693073566,0.0650684931506849
b2_seed_ensemble,ROC,0.0013828283449081,0.0650684931506849
b2_seed_ensemble,ROC,0.0013828283449081,0.0667808219178082
b2_seed_ensemble,ROC,0.0019052301640956,0.0667808219178082
b2_seed_ensemble,ROC,0.0019052301640956,0.0684931506849315
b2_seed_ensemble,ROC,0.0019359596828713,0.0684931506849315
b2_seed_ensemble,ROC,0.0019359596828713,0.0702054794520548
b2_seed_ensemble,ROC,0.0019666892016471,0.0702054794520548
b2_seed_ensemble,ROC,0.0019666892016471,0.0753424657534246
b2_seed_ensemble,ROC,0.0019974187204228,0.0753424657534246
b2_seed_ensemble,ROC,0.0019974187204228,0.0787671232876712
b2_seed_ensemble,ROC,0.00208960727675,0.0787671232876712
b2_seed_ensemble,ROC,0.00208960727675,0.0804794520547945
b2_seed_ensemble,ROC,0.0021203367955257,0.0804794520547945
b2_seed_ensemble,ROC,0.0021203367955257,0.0821917808219178
b2_seed_ensemble,ROC,0.0022125253518529,0.0821917808219178
b2_seed_ensemble,ROC,0.0022125253518529,0.0873287671232876
b2_seed_ensemble,ROC,0.0022739843894044,0.0873287671232876
b2_seed_ensemble,ROC,0.0024583615020588,0.0873287671232876
b2_seed_ensemble,ROC,0.0024583615020588,0.0907534246575342
b2_seed_ensemble,ROC,0.0025198205396103,0.0907534246575342
b2_seed_ensemble,ROC,0.0025198205396103,0.0958904109589041
b2_seed_ensemble,ROC,0.0027349271710405,0.0958904109589041
b2_seed_ensemble,ROC,0.0027349271710405,0.0976027397260274
b2_seed_ensemble,ROC,0.0028271157273677,0.0976027397260274
b2_seed_ensemble,ROC,0.0028271157273677,0.0993150684931506
b2_seed_ensemble,ROC,0.0029807633212463,0.0993150684931506
b2_seed_ensemble,ROC,0.0029807633212463,0.1044520547945205
b2_seed_ensemble,ROC,0.0032265994714522,0.1044520547945205
b2_seed_ensemble,ROC,0.0032265994714522,0.1061643835616438
b2_seed_ensemble,ROC,0.003257328990228,0.1061643835616438
b2_seed_ensemble,ROC,0.003257328990228,0.1078767123287671
b2_seed_ensemble,ROC,0.0032880585090037,0.1078767123287671
b2_seed_ensemble,ROC,0.0032880585090037,0.1095890410958904
b2_seed_ensemble,ROC,0.0034417061028824,0.1095890410958904
b2_seed_ensemble,ROC,0.0034417061028824,0.1113013698630137
b2_seed_ensemble,ROC,0.0034724356216581,0.1113013698630137
b2_seed_ensemble,ROC,0.0034724356216581,0.1147260273972602
b2_seed_ensemble,ROC,0.0035031651404339,0.1147260273972602
b2_seed_ensemble,ROC,0.0035031651404339,0.1164383561643835
b2_seed_ensemble,ROC,0.0038104603281912,0.1164383561643835
b2_seed_ensemble,ROC,0.0038104603281912,0.1181506849315068
b2_seed_ensemble,ROC,0.0039948374408456,0.1181506849315068
b2_seed_ensemble,ROC,0.0039948374408456,0.1198630136986301
b2_seed_ensemble,ROC,0.0041177555159486,0.1198630136986301
b2_seed_ensemble,ROC,0.0041177555159486,0.1215753424657534
b2_seed_ensemble,ROC,0.0041484850347243,0.1215753424657534
b2_seed_ensemble,ROC,0.0041484850347243,0.125
b2_seed_ensemble,ROC,0.0042406735910515,0.125
b2_seed_ensemble,ROC,0.0042406735910515,0.1267123287671233
b2_seed_ensemble,ROC,0.0043943211849302,0.1267123287671233
b2_seed_ensemble,ROC,0.0043943211849302,0.1301369863013698
b2_seed_ensemble,ROC,0.0044865097412574,0.1301369863013698
b2_seed_ensemble,ROC,0.0044865097412574,0.1318493150684931
b2_seed_ensemble,ROC,0.0046708868539118,0.1318493150684931
b2_seed_ensemble,ROC,0.0046708868539118,0.1335616438356164
b2_seed_ensemble,ROC,0.0050396410792206,0.1335616438356164
b2_seed_ensemble,ROC,0.0050396410792206,0.1352739726027397
b2_seed_ensemble,ROC,0.0050703705979964,0.1352739726027397
b2_seed_ensemble,ROC,0.0050703705979964,0.136986301369863
b2_seed_ensemble,ROC,0.0054083953045295,0.136986301369863
b2_seed_ensemble,ROC,0.0054083953045295,0.1404109589041096
b2_seed_ensemble,ROC,0.0056235019359596,0.1404109589041096
b2_seed_ensemble,ROC,0.0056235019359596,0.1421232876712329
b2_seed_ensemble,ROC,0.0057156904922868,0.1421232876712329
b2_seed_ensemble,ROC,0.0057156904922868,0.1438356164383561
b2_seed_ensemble,ROC,0.0064224694241288,0.1438356164383561
b2_seed_ensemble,ROC,0.0064224694241288,0.1455479452054794
b2_seed_ensemble,ROC,0.0066068465367832,0.1455479452054794
b2_seed_ensemble,ROC,0.0066068465367832,0.1472602739726027
b2_seed_ensemble,ROC,0.0069141417245405,0.1472602739726027
b2_seed_ensemble,ROC,0.0069141417245405,0.148972602739726
b2_seed_ensemble,ROC,0.0070063302808678,0.148972602739726
b2_seed_ensemble,ROC,0.0070063302808678,0.1506849315068493
b2_seed_ensemble,ROC,0.0074980025812795,0.1506849315068493
b2_seed_ensemble,ROC,0.0074980025812795,0.1523972602739726
b2_seed_ensemble,ROC,0.007559461618831,0.1523972602739726
b2_seed_ensemble,ROC,0.007559461618831,0.1541095890410959
b2_seed_ensemble,ROC,0.0077745682502612,0.1541095890410959
b2_seed_ensemble,ROC,0.0077745682502612,0.1558219178082192
b2_seed_ensemble,ROC,0.008020404400467,0.1558219178082192
b2_seed_ensemble,ROC,0.008020404400467,0.1575342465753424
b2_seed_ensemble,ROC,0.0080818634380185,0.1575342465753424
b2_seed_ensemble,ROC,0.0080818634380185,0.1592465753424657
b2_seed_ensemble,ROC,0.0082969700694487,0.1592465753424657
b2_seed_ensemble,ROC,0.0082969700694487,0.1643835616438356
b2_seed_ensemble,ROC,0.0083584291070001,0.1643835616438356
b2_seed_ensemble,ROC,0.0083584291070001,0.1660958904109589
b2_seed_ensemble,ROC,0.0084506176633273,0.1660958904109589
b2_seed_ensemble,ROC,0.0084506176633273,0.1678082191780822
b2_seed_ensemble,ROC,0.0085428062196546,0.1678082191780822
b2_seed_ensemble,ROC,0.0085428062196546,0.1695205479452055
b2_seed_ensemble,ROC,0.0088501014074119,0.1695205479452055
b2_seed_ensemble,ROC,0.0088501014074119,0.1712328767123287
b2_seed_ensemble,ROC,0.0088808309261876,0.1712328767123287
b2_seed_ensemble,ROC,0.0089422899637391,0.1712328767123287
b2_seed_ensemble,ROC,0.0090037490012906,0.1712328767123287
b2_seed_ensemble,ROC,0.0090037490012906,0.1746575342465753
b2_seed_ensemble,ROC,0.009771986970684,0.1746575342465753
b2_seed_ensemble,ROC,0.009771986970684,0.1763698630136986
b2_seed_ensemble,ROC,0.0103251183086472,0.1763698630136986
b2_seed_ensemble,ROC,0.0103251183086472,0.1780821917808219
b2_seed_ensemble,ROC,0.0103865773461987,0.1780821917808219
b2_seed_ensemble,ROC,0.0103865773461987,0.1797945205479452
b2_seed_ensemble,ROC,0.0106324134964046,0.1797945205479452
b2_seed_ensemble,ROC,0.0106324134964046,0.1815068493150685
b2_seed_ensemble,ROC,0.0107860610902833,0.1815068493150685
b2_seed_ensemble,ROC,0.0107860610902833,0.1832191780821918
b2_seed_ensemble,ROC,0.0112162743531436,0.1832191780821918
b2_seed_ensemble,ROC,0.0112162743531436,0.184931506849315
b2_seed_ensemble,ROC,0.0112470038719193,0.184931506849315
b2_seed_ensemble,ROC,0.0112470038719193,0.1883561643835616
b2_seed_ensemble,ROC,0.0112777333906951,0.1883561643835616
b2_seed_ensemble,ROC,0.0112777333906951,0.1900684931506849
b2_seed_ensemble,ROC,0.0113084629094708,0.1900684931506849
b2_seed_ensemble,ROC,0.0113084629094708,0.1917808219178082
b2_seed_ensemble,ROC,0.0113391924282465,0.1917808219178082
b2_seed_ensemble,ROC,0.011400651465798,0.1917808219178082
b2_seed_ensemble,ROC,0.0114621105033495,0.1917808219178082
b2_seed_ensemble,ROC,0.0114621105033495,0.1934931506849315
b2_seed_ensemble,ROC,0.0115235695409009,0.1934931506849315
b2_seed_ensemble,ROC,0.0115235695409009,0.1952054794520548
b2_seed_ensemble,ROC,0.0117386761723311,0.1952054794520548
b2_seed_ensemble,ROC,0.0117386761723311,0.1969178082191781
b2_seed_ensemble,ROC,0.012445455104173,0.1969178082191781
b2_seed_ensemble,ROC,0.012445455104173,0.1986301369863013
b2_seed_ensemble,ROC,0.0125991026980517,0.1986301369863013
b2_seed_ensemble,ROC,0.0126605617356032,0.1986301369863013
b2_seed_ensemble,ROC,0.0127527502919304,0.1986301369863013
b2_seed_ensemble,ROC,0.0127527502919304,0.2003424657534246
b2_seed_ensemble,ROC,0.0129985864421363,0.2003424657534246
b2_seed_ensemble,ROC,0.0129985864421363,0.2020547945205479
b2_seed_ensemble,ROC,0.0132444225923422,0.2020547945205479
b2_seed_ensemble,ROC,0.0132444225923422,0.2037671232876712
b2_seed_ensemble,ROC,0.0133058816298936,0.2037671232876712
b2_seed_ensemble,ROC,0.0133058816298936,0.2054794520547945
b2_seed_ensemble,ROC,0.0133366111486694,0.2054794520547945
b2_seed_ensemble,ROC,0.0133366111486694,0.2071917808219178
b2_seed_ensemble,ROC,0.0139819310429598,0.2071917808219178
b2_seed_ensemble,ROC,0.0139819310429598,0.2089041095890411
b2_seed_ensemble,ROC,0.0141048491180628,0.2089041095890411
b2_seed_ensemble,ROC,0.0141048491180628,0.2106164383561644
b2_seed_ensemble,ROC,0.0141663081556142,0.2106164383561644
